chrom1	start1	end1	chrom2	start2	end2	tor1	tor2	score	enr
chr15	102573150	102573200	chr15	103012700	103012750	EE	EE	74.8000030517578	-3.32192809488736
chr15	102573150	102573200	chr15	103012750	103012800	EE	EE	74.8000030517578	-3.32192809488736
chr15	102573150	102573200	chr15	103012800	103012850	EE	EE	74.8000030517578	-3.32192809488736
chr15	102573150	102573200	chr15	103012850	103012900	EE	EE	74.8000030517578	-3.32192809488736
chr15	102573200	102573250	chr15	102996000	102996050	EE	EE	78.3000030517578	-2.7987417917529
chr15	102573200	102573250	chr15	102996050	102996100	EE	EE	78.3000030517578	-2.77884223431519
chr15	102573200	102573250	chr15	103007600	103007650	EE	EE	78.3000030517578	-2.9875090558168
chr15	102573200	102573250	chr15	103007650	103007700	EE	EE	78.3000030517578	-2.9875090558168
chr15	102573200	102573250	chr15	103012700	103012750	EE	EE	74.8000030517578	-3.32192809488736
chr15	102573200	102573250	chr15	103012750	103012800	EE	EE	74.8000030517578	-3.32192809488736
chr15	102573200	102573250	chr15	103012800	103012850	EE	EE	74.8000030517578	-3.32192809488736
chr15	102573200	102573250	chr15	103012850	103012900	EE	EE	74.8000030517578	-3.32192809488736
chr15	102573250	102573300	chr15	102996000	102996050	EE	EE	78.3000030517578	-2.81891967369053
chr15	102573250	102573300	chr15	102996050	102996100	EE	EE	78.3000030517578	-2.7987417917529
chr15	102573250	102573300	chr15	103007600	103007650	EE	EE	78.3000030517578	-3.01260003677963
chr15	102573250	102573300	chr15	103007650	103007700	EE	EE	78.3000030517578	-3.01260003677963
chr15	102573250	102573300	chr15	103012700	103012750	EE	EE	74.8000030517578	-3.35434957257974
chr15	102573250	102573300	chr15	103012750	103012800	EE	EE	74.8000030517578	-3.35434957257974
chr15	102573250	102573300	chr15	103012800	103012850	EE	EE	74.8000030517578	-3.35434957257974
chr15	102573250	102573300	chr15	103012850	103012900	EE	EE	74.8000030517578	-3.35434957257974
chr15	102796950	102797000	chr15	103007600	103007650	EE	EE	84.4000015258789	-2.96152585218536
chr15	102796950	102797000	chr15	103007650	103007700	EE	EE	84.4000015258789	-2.96152585218536
chr15	102796950	102797000	chr15	103012700	103012750	EE	EE	84.4000015258789	-2.95311361236916
chr15	102796950	102797000	chr15	103012750	103012800	EE	EE	84.4000015258789	-2.95311361236916
chr15	102796950	102797000	chr15	103012800	103012850	EE	EE	84.4000015258789	-2.95311361236916
chr15	102796950	102797000	chr15	103012850	103012900	EE	EE	84.4000015258789	-2.95311361236916
chr15	102797000	102797050	chr15	103007600	103007650	EE	EE	84.4000015258789	-2.93441165837242
chr15	102797000	102797050	chr15	103007650	103007700	EE	EE	84.4000015258789	-2.93441165837242
chr15	102797000	102797050	chr15	103012700	103012750	EE	EE	84.4000015258789	-2.92512971389356
chr15	102797000	102797050	chr15	103012750	103012800	EE	EE	84.4000015258789	-2.92512971389356
chr15	102797000	102797050	chr15	103012800	103012850	EE	EE	84.4000015258789	-2.92512971389356
chr15	102797000	102797050	chr15	103012850	103012900	EE	EE	84.4000015258789	-2.92512971389356
chr15	102797050	102797100	chr15	103007600	103007650	EE	EE	84.4000015258789	-2.93301302031728
chr15	102797050	102797100	chr15	103007650	103007700	EE	EE	84.4000015258789	-2.93301302031728
chr15	102797050	102797100	chr15	103012700	103012750	EE	EE	84.4000015258789	-2.92367904002484
chr15	102797050	102797100	chr15	103012750	103012800	EE	EE	84.4000015258789	-2.92367904002484
chr15	102797050	102797100	chr15	103012800	103012850	EE	EE	84.4000015258789	-2.92367904002484
chr15	102797050	102797100	chr15	103012850	103012900	EE	EE	84.4000015258789	-2.92367904002484
chr16	4316150	4316200	chr16	4551150	4551200	EE	EE	79.8000030517578	-2.9830468667188
chr16	4316150	4316200	chr16	4551200	4551250	EE	EE	79.8000030517578	-2.91715893106235
chr16	4316150	4316200	chr16	4551250	4551300	EE	EE	79.8000030517578	-2.96962635095648
chr16	4316150	4316200	chr16	4667300	4667350	EE	EE	62.2999992370605	-2.74819284958946
chr16	4316150	4316200	chr16	4667350	4667400	EE	EE	62.2999992370605	-2.74819284958946
chr16	4316200	4316250	chr16	4551150	4551200	EE	EE	79.8000030517578	-2.9830468667188
chr16	4316200	4316250	chr16	4551200	4551250	EE	EE	79.8000030517578	-2.91715893106235
chr16	4316200	4316250	chr16	4551250	4551300	EE	EE	79.8000030517578	-2.96962635095648
chr16	4316200	4316250	chr16	4667300	4667350	EE	EE	62.2999992370605	-2.74819284958946
chr16	4316200	4316250	chr16	4667350	4667400	EE	EE	62.2999992370605	-2.74819284958946
chr16	4316250	4316300	chr16	4551150	4551200	EE	EE	79.8000030517578	-2.9830468667188
chr16	4316250	4316300	chr16	4551200	4551250	EE	EE	79.8000030517578	-2.91715893106235
chr16	4316250	4316300	chr16	4551250	4551300	EE	EE	79.8000030517578	-2.96962635095648
chr16	4316250	4316300	chr16	4667300	4667350	EE	EE	62.2999992370605	-2.72582503656101
chr16	4316250	4316300	chr16	4667350	4667400	EE	EE	62.2999992370605	-2.72582503656101
chr16	4316300	4316350	chr16	4551150	4551200	EE	EE	79.8000030517578	-2.9830468667188
chr16	4316300	4316350	chr16	4551200	4551250	EE	EE	79.8000030517578	-2.91715893106235
chr16	4316300	4316350	chr16	4551250	4551300	EE	EE	79.8000030517578	-2.96962635095648
chr16	4316300	4316350	chr16	4667300	4667350	EE	EE	62.2999992370605	-2.72582503656101
chr16	4316300	4316350	chr16	4667350	4667400	EE	EE	62.2999992370605	-2.72582503656101
chr16	10565750	10565800	chr16	10873900	10873950	EE	EE	85.4000015258789	-2.88185404467119
chr16	10565800	10565850	chr16	10873900	10873950	EE	EE	85.4000015258789	-2.88185404467119
chr16	13130650	13130700	chr16	13440750	13440800	EE	EE	80.8000030517578	-3.04816728246051
chr16	13130700	13130750	chr16	13440750	13440800	EE	EE	80.8000030517578	-3.04816728246051
chr16	22302850	22302900	chr16	22548300	22548350	EE	EE	89.4000015258789	-2.68005538088146
chr16	30252200	30252250	chr16	30532200	30532250	EE	EE	87.4000015258789	-2.71386023390341
chr16	30252200	30252250	chr16	30532250	30532300	EE	EE	87.4000015258789	-2.71386023390341
chr16	30252250	30252300	chr16	30532200	30532250	EE	EE	87.4000015258789	-2.71591389267139
chr16	30252250	30252300	chr16	30532250	30532300	EE	EE	87.4000015258789	-2.71591389267139
chr16	30252300	30252350	chr16	30532200	30532250	EE	EE	87.4000015258789	-2.72205738687003
chr16	30252300	30252350	chr16	30532250	30532300	EE	EE	87.4000015258789	-2.72205738687003
chr16	30252350	30252400	chr16	30532200	30532250	EE	EE	87.4000015258789	-2.72205738687003
chr16	30252350	30252400	chr16	30532250	30532300	EE	EE	87.4000015258789	-2.72205738687003
chr16	30252400	30252450	chr16	30532200	30532250	EE	EE	87.4000015258789	-2.72205738687003
chr16	30252400	30252450	chr16	30532250	30532300	EE	EE	87.4000015258789	-2.72205738687003
chr16	30532200	30532250	chr16	31071100	31071150	EE	EE	76.8000030517578	-2.87282875953489
chr16	30532250	30532300	chr16	31071100	31071150	EE	EE	76.8000030517578	-2.87282875953489
chr16	90380300	90380350	chr16	91044750	91044800	EE	EE	62.7999992370605	-2.81557542886257
chr16	90380300	90380350	chr16	91044800	91044850	EE	EE	62.7999992370605	-2.83995958748953
chr16	91695100	91695150	chr16	91918200	91918250	EE	EE	78.3000030517578	-2.92154612390504
chr16	91695100	91695150	chr16	91918250	91918300	EE	EE	78.3000030517578	-2.92154612390504
chr16	91695100	91695150	chr16	91935550	91935600	EE	EE	66.8000030517578	-3.20701432017753
chr16	91695150	91695200	chr16	91918200	91918250	EE	EE	78.3000030517578	-2.92154612390504
chr16	91695150	91695200	chr16	91918250	91918300	EE	EE	78.3000030517578	-2.92154612390504
chr16	91695150	91695200	chr16	91935550	91935600	EE	EE	66.8000030517578	-3.20701432017753
chr16	93906550	93906600	chr16	94553650	94553700	EE	EE	77.8000030517578	-2.71989208080726
chr16	93906600	93906650	chr16	94553650	94553700	EE	EE	77.8000030517578	-2.74846123300404
chr16	93906650	93906700	chr16	94553650	94553700	EE	EE	77.8000030517578	-2.74846123300404
chr16	94020100	94020150	chr16	94553650	94553700	EE	EE	84.9000015258789	-2.81925350530417
chr16	94020150	94020200	chr16	94553650	94553700	EE	EE	84.9000015258789	-2.81925350530417
chr16	94020200	94020250	chr16	94553650	94553700	EE	EE	84.9000015258789	-2.88338384272389
chr17	24152850	24152900	chr17	24488800	24488850	EE	EE	62.2999992370605	-3.25514100367616
chr17	24152850	24152900	chr17	24488850	24488900	EE	EE	62.2999992370605	-3.25514100367616
chr17	24152900	24152950	chr17	24488800	24488850	EE	EE	62.2999992370605	-3.25514100367616
chr17	24152900	24152950	chr17	24488850	24488900	EE	EE	62.2999992370605	-3.25514100367616
chr17	26599700	26599750	chr17	26800000	26800050	EE	EE	79.8000030517578	-2.90689059560852
chr17	26599700	26599750	chr17	26800050	26800100	EE	EE	79.8000030517578	-2.90689059560852
chr17	26599700	26599750	chr17	27023200	27023250	EE	EE	71.8000030517578	-2.62109628677487
chr17	26599700	26599750	chr17	27023250	27023300	EE	EE	71.8000030517578	-2.62109628677487
chr17	26599750	26599800	chr17	26800000	26800050	EE	EE	79.8000030517578	-2.85870180205782
chr17	26599750	26599800	chr17	26800050	26800100	EE	EE	79.8000030517578	-2.85870180205782
chr17	26599750	26599800	chr17	27023200	27023250	EE	EE	71.8000030517578	-2.61086436416391
chr17	26599750	26599800	chr17	27023250	27023300	EE	EE	71.8000030517578	-2.61086436416391
chr17	26800000	26800050	chr17	27023200	27023250	EE	EE	64.8000030517578	-2.48278210591468
chr17	26800000	26800050	chr17	27023250	27023300	EE	EE	64.8000030517578	-2.48278210591468
chr17	26800000	26800050	chr17	27032650	27032700	EE	EE	64.8000030517578	-2.56634682255381
chr17	26800000	26800050	chr17	27032700	27032750	EE	EE	64.8000030517578	-2.56634682255381
chr17	26800050	26800100	chr17	27023200	27023250	EE	EE	64.8000030517578	-2.48278210591468
chr17	26800050	26800100	chr17	27023250	27023300	EE	EE	64.8000030517578	-2.48278210591468
chr17	26800050	26800100	chr17	27032650	27032700	EE	EE	64.8000030517578	-2.56634682255381
chr17	26800050	26800100	chr17	27032700	27032750	EE	EE	64.8000030517578	-2.56634682255381
chr17	27326900	27326950	chr17	27530600	27530650	EE	EE	62.2999992370605	-3.1073835353736
chr17	27326950	27327000	chr17	27530600	27530650	EE	EE	62.2999992370605	-3.1073835353736
chr17	27327000	27327050	chr17	27530600	27530650	EE	EE	62.2999992370605	-3.1073835353736
chr17	31465600	31465650	chr17	31801900	31801950	EE	EE	66.3000030517578	-2.31848901092059
chr17	31830350	31830400	chr17	32210400	32210450	EE	EE	76.3000030517578	-2.83727049996189
chr17	31830350	31830400	chr17	32210450	32210500	EE	EE	76.3000030517578	-2.91094881218287
chr17	31830350	31830400	chr17	32210500	32210550	EE	EE	76.3000030517578	-2.91094881218287
chr17	31830350	31830400	chr17	32212250	32212300	EE	EE	76.3000030517578	-2.78849589480629
chr17	31830350	31830400	chr17	32212300	32212350	EE	EE	76.3000030517578	-2.78849589480629
chr17	36130700	36130750	chr17	36335400	36335450	EE	EE	71.3000030517578	-2.09397614820901
chr17	36130700	36130750	chr17	36335450	36335500	EE	EE	71.3000030517578	-2.09397614820901
chr17	36130750	36130800	chr17	36335400	36335450	EE	EE	71.3000030517578	-2.13245029602365
chr17	36130750	36130800	chr17	36335450	36335500	EE	EE	71.3000030517578	-2.13245029602365
chr17	36130800	36130850	chr17	36335400	36335450	EE	EE	71.3000030517578	-2.13245029602365
chr17	36130800	36130850	chr17	36335450	36335500	EE	EE	71.3000030517578	-2.13245029602365
chr17	36134000	36134050	chr17	36335400	36335450	EE	EE	71.3000030517578	-2.11334147307594
chr17	36134000	36134050	chr17	36335450	36335500	EE	EE	71.3000030517578	-2.11334147307594
chr17	36134050	36134100	chr17	36335400	36335450	EE	EE	71.3000030517578	-2.11334147307594
chr17	36134050	36134100	chr17	36335450	36335500	EE	EE	71.3000030517578	-2.11334147307594
chr17	36134100	36134150	chr17	36335400	36335450	EE	EE	71.3000030517578	-2.11334147307594
chr17	36134100	36134150	chr17	36335450	36335500	EE	EE	71.3000030517578	-2.11334147307594
chr17	45885550	45885600	chr17	46169750	46169800	EE	EE	74.3000030517578	-3.0935741153122
chr17	45885550	45885600	chr17	46169800	46169850	EE	EE	74.3000030517578	-3.10052687595396
chr17	45885550	45885600	chr17	46169850	46169900	EE	EE	74.3000030517578	-3.10052687595396
chr17	45885600	45885650	chr17	46169750	46169800	EE	EE	74.3000030517578	-3.12363134916838
chr17	45885600	45885650	chr17	46169800	46169850	EE	EE	74.3000030517578	-3.13058410981014
chr17	45885600	45885650	chr17	46169850	46169900	EE	EE	74.3000030517578	-3.13058410981014
chr17	47929500	47929550	chr17	48237900	48237950	EE	EE	78.3000030517578	-2.44235810527836
chr17	47929500	47929550	chr17	48237950	48238000	EE	EE	78.3000030517578	-2.45468330373913
chr17	47929500	47929550	chr17	48238000	48238050	EE	EE	78.3000030517578	-2.45468330373913
chr17	47929500	47929550	chr17	48238050	48238100	EE	EE	78.3000030517578	-2.45468330373913
chr17	47929550	47929600	chr17	48237900	48237950	EE	EE	79.3000030517578	-2.38919132179204
chr17	47929550	47929600	chr17	48237950	48238000	EE	EE	79.3000030517578	-2.43423106451215
chr17	47929550	47929600	chr17	48238000	48238050	EE	EE	79.3000030517578	-2.43423106451215
chr17	47929550	47929600	chr17	48238050	48238100	EE	EE	79.3000030517578	-2.43423106451215
chr17	47929600	47929650	chr17	48237900	48237950	EE	EE	79.3000030517578	-2.34082830023064
chr17	47929600	47929650	chr17	48237950	48238000	EE	EE	79.3000030517578	-2.38360499144219
chr17	47929600	47929650	chr17	48238000	48238050	EE	EE	79.3000030517578	-2.38360499144219
chr17	47929600	47929650	chr17	48238050	48238100	EE	EE	79.3000030517578	-2.38360499144219
chr17	47929650	47929700	chr17	48237900	48237950	EE	EE	79.3000030517578	-2.35948409951097
chr17	47929650	47929700	chr17	48237950	48238000	EE	EE	79.3000030517578	-2.40254655509565
chr17	47929650	47929700	chr17	48238000	48238050	EE	EE	79.3000030517578	-2.40254655509565
chr17	47929650	47929700	chr17	48238050	48238100	EE	EE	79.3000030517578	-2.40254655509565
chr17	47930450	47930500	chr17	48237900	48237950	EE	EE	79.8000030517578	-2.37542564337999
chr17	47930450	47930500	chr17	48237950	48238000	EE	EE	79.8000030517578	-2.41922529624228
chr17	47930450	47930500	chr17	48238000	48238050	EE	EE	79.8000030517578	-2.41922529624228
chr17	47930450	47930500	chr17	48238050	48238100	EE	EE	79.8000030517578	-2.41922529624228
chr17	47930500	47930550	chr17	48237900	48237950	EE	EE	79.8000030517578	-2.37542564337999
chr17	47930500	47930550	chr17	48237950	48238000	EE	EE	79.8000030517578	-2.41922529624228
chr17	47930500	47930550	chr17	48238000	48238050	EE	EE	79.8000030517578	-2.41922529624228
chr17	47930500	47930550	chr17	48238050	48238100	EE	EE	79.8000030517578	-2.41922529624228
chr17	47930550	47930600	chr17	48237900	48237950	EE	EE	79.8000030517578	-2.3815910161857
chr17	47930550	47930600	chr17	48237950	48238000	EE	EE	79.8000030517578	-2.42548428671396
chr17	47930550	47930600	chr17	48238000	48238050	EE	EE	79.8000030517578	-2.42548428671396
chr17	47930550	47930600	chr17	48238050	48238100	EE	EE	79.8000030517578	-2.42548428671396
chr17	48001600	48001650	chr17	48237900	48237950	EE	EE	70.8000030517578	-2.70314392706947
chr17	48001600	48001650	chr17	48237950	48238000	EE	EE	70.8000030517578	-2.70999854656594
chr17	48001600	48001650	chr17	48238000	48238050	EE	EE	70.8000030517578	-2.70999854656594
chr17	48001600	48001650	chr17	48238050	48238100	EE	EE	70.8000030517578	-2.70999854656594
chr17	48001650	48001700	chr17	48237900	48237950	EE	EE	70.8000030517578	-2.70314392706947
chr17	48001650	48001700	chr17	48237950	48238000	EE	EE	70.8000030517578	-2.70999854656594
chr17	48001650	48001700	chr17	48238000	48238050	EE	EE	70.8000030517578	-2.70999854656594
chr17	48001650	48001700	chr17	48238050	48238100	EE	EE	70.8000030517578	-2.70999854656594
chr17	48237900	48237950	chr17	48476350	48476400	EE	EE	64.3000030517578	-2.71306732646884
chr17	48237900	48237950	chr17	48476400	48476450	EE	EE	64.3000030517578	-2.71306732646884
chr17	48237950	48238000	chr17	48476350	48476400	EE	EE	64.3000030517578	-2.70992077115198
chr17	48237950	48238000	chr17	48476400	48476450	EE	EE	64.3000030517578	-2.70992077115198
chr17	48238000	48238050	chr17	48476350	48476400	EE	EE	64.3000030517578	-2.70992077115198
chr17	48238000	48238050	chr17	48476400	48476450	EE	EE	64.3000030517578	-2.70992077115198
chr17	48238050	48238100	chr17	48476350	48476400	EE	EE	64.3000030517578	-2.70992077115198
chr17	48238050	48238100	chr17	48476400	48476450	EE	EE	64.3000030517578	-2.70992077115198
chr17	49071050	49071100	chr17	49321950	49322000	EE	EL	84.9000015258789	-2.2956068167314
chr17	49071100	49071150	chr17	49321950	49322000	EE	EL	84.9000015258789	-2.2956068167314
chr17	57236100	57236150	chr17	57474300	57474350	EE	EE	68.8000030517578	-2.28667724770431
chr17	57236100	57236150	chr17	57474350	57474400	EE	EE	68.8000030517578	-2.28667724770431
chr17	57236100	57236150	chr17	57475250	57475300	EE	EE	68.8000030517578	-2.42984343405425
chr17	57236100	57236150	chr17	57475300	57475350	EE	EE	68.8000030517578	-2.42984343405425
chr17	57236150	57236200	chr17	57474300	57474350	EE	EE	68.8000030517578	-2.28667724770431
chr17	57236150	57236200	chr17	57474350	57474400	EE	EE	68.8000030517578	-2.28667724770431
chr17	57236150	57236200	chr17	57475250	57475300	EE	EE	68.8000030517578	-2.42984343405425
chr17	57236150	57236200	chr17	57475300	57475350	EE	EE	68.8000030517578	-2.42984343405425
chr17	57236200	57236250	chr17	57474300	57474350	EE	EE	68.8000030517578	-2.30441033362933
chr17	57236200	57236250	chr17	57474350	57474400	EE	EE	68.8000030517578	-2.30441033362933
chr17	57236200	57236250	chr17	57475250	57475300	EE	EE	68.8000030517578	-2.44792579303771
chr17	57236200	57236250	chr17	57475300	57475350	EE	EE	68.8000030517578	-2.44792579303771
chr17	66584600	66584650	chr17	66800650	66800700	EE	EE	89.9000015258789	-2.2684888359259
chr17	66584600	66584650	chr17	66800700	66800750	EE	EE	89.9000015258789	-2.2684888359259
chr17	66584650	66584700	chr17	66800650	66800700	EE	EE	89.9000015258789	-2.2684888359259
chr17	66584650	66584700	chr17	66800700	66800750	EE	EE	89.9000015258789	-2.2684888359259
chr17	87443800	87443850	chr17	87971050	87971100	EE	EE	67.3000030517578	-1.81526012014295
chr17	87443800	87443850	chr17	87971100	87971150	EE	EE	67.3000030517578	-1.81526012014295
chr17	87443800	87443850	chr17	87971150	87971200	EE	EE	67.3000030517578	-1.81526012014295
chr17	87443850	87443900	chr17	87971050	87971100	EE	EE	67.3000030517578	-1.81526012014295
chr17	87443850	87443900	chr17	87971100	87971150	EE	EE	67.3000030517578	-1.81526012014295
chr17	87443850	87443900	chr17	87971150	87971200	EE	EE	67.3000030517578	-1.81526012014295
chr17	87443900	87443950	chr17	87971050	87971100	EE	EE	67.3000030517578	-1.81526012014295
chr17	87443900	87443950	chr17	87971100	87971150	EE	EE	67.3000030517578	-1.81526012014295
chr17	87443900	87443950	chr17	87971150	87971200	EE	EE	67.3000030517578	-1.81526012014295
